URLs successfully downloaded, Size in kilobytes, # outlinks found, Content-type
https://www.dailymail.co.uk/news/article-6475167/Meghans-father-Thomas-Markle-reveals-sweet-cards-proof-did-wedding.html?amp&ns_mchannel=rss,559,996,text/html
https://www.dailymail.co.uk/news/article-5936697/PICTURED-man-wanted-woman-face-slashed-male-attacker-public-bathroom.html,515,982,text/html
https://www.dailymail.co.uk/news/article-6701867/FBI-10-Wanted-rapist-Greg-Alyn-Carlson-killed-police-shootout-North-Carolina-hotel.html?ico=amp-comments-viewall,519,985,text/html
https://www.dailymail.co.uk/news/article-6666939/Atlanta-rapper-21-Savage-intimidated-ICE-leaving-U-S.html,196,208,text/html
https://www.dailymail.co.uk/news/article-6033283/Heatwave-pushing-price-fruit-veg-farmers-say-crops-cooking-fields.html,513,981,text/html
https://www.dailymail.co.uk/news/article-5236965/Bad-girl-Brexit-loves-skimpy-clothes.html,545,1030,text/html
https://www.dailymail.co.uk/news/article-6476427/Thousands-join-EDL-founder-Tommy-Robinson-Brexit-Betrayal-march.html,197,201,text/html
https://www.dailymail.co.uk/news/article-6277519/Melania-Trump-join-president-trip-storm-ravaged-Florida.html,519,993,text/html
https://www.dailymail.co.uk/news/article-6613359/The-weekend-wheels-fell-Royal-PR-machine.html?amp&ns_mchannel=rss,521,981,text/html
https://www.dailymail.co.uk/news/article-6349727/Pervert-yoga-studio-gunman-history-arrests-grabbing-women-FSU-campus.html,552,1008,text/html
https://www.dailymail.co.uk/news/article-5719739/A-spiky-guide-royal-survival-Princess-Dianas-private-secretary.html,523,944,text/html
https://www.dailymail.co.uk/news/article-6706095/British-football-fan-held-UAE-wearing-Qatar-shirt-freed.html?ico=amp-comments-viewall,514,989,text/html
https://www.dailymail.co.uk/news/article-6613379/Palace-makes-frantic-call-victim-Philip-crash.html?ico=amp-comments-addcomment,539,992,text/html
https://www.dailymail.co.uk/news/article-6093591/Teenage-boy-shot-arm-lured-home-feral-targeted-attack.html,507,984,text/html
https://www.dailymail.co.uk/news/article-5347981/Dubliner-tells-Nigel-Farage-came-from.html,546,1033,text/html
https://www.dailymail.co.uk/news/article-6623529/amp/Labour-MP-threatened-gunned-down.html?ico=amp_articleRelated,268,764,text/html
https://www.dailymail.co.uk/news/article-5948859/Melania-Trump-looked-Philip-gala-dinner-did-talk-about.html,523,988,text/html
https://www.dailymail.co.uk/news/article-5137079/Bob-Spink-convicted-electoral-fraud.html,542,1030,text/html
https://www.dailymail.co.uk/news/article-6119001/Remembering-Princess-Diana-Firefighter-recalls-words-died.html,528,1031,text/html
https://www.dailymail.co.uk/news/article-6699577/amp/Florida-yoga-studio-shooter-killed-two-misogynist-penchant-yoga-themed-porn.html,276,763,text/html
https://www.dailymail.co.uk/news/article-6184237/Stunning-moment-strong-winds-Storm-Helene-cause-waterfall-Cumbria-REVERSE.html,515,984,text/html
https://www.dailymail.co.uk/news/article-5949835/US-President-heads-talks-Theresa-tea-Queen-trip-Scotland.html,449,365,text/html
https://www.dailymail.co.uk/news/article-5936073/Story-Australian-diving-expert-Dr-Richard-Harris-summoned-help-Thai-cave-rescue.html,212,203,text/html
https://www.dailymail.co.uk/news/article-6613379/Palace-makes-frantic-call-victim-Philip-crash.html?ico=amp-comments-viewall,539,992,text/html
https://www.dailymail.co.uk/news/article-6687713/National-Trust-wants-green-alternative-microfibre-shedding-fleeces-staff.html,518,988,text/html
https://www.dailymail.co.uk/news/article-5962241/Ukips-Henry-Boltons-wife-granted-quickie-divorce.html,520,987,text/html
https://www.dailymail.co.uk/news/article-5238169/Farage-calls-Twitter-questions-Barnier-talks.html,548,1034,text/html
https://www.dailymail.co.uk/news/article-6704201/Pictured-Doctor-27-drowned-Queensland-beach-going-swimming-midnight-swim.html?ico=amp-comments-addcomment,514,987,text/html
https://www.dailymail.co.uk/news/article-6705209/Twelve-year-old-girl-weighs-just-22lbs-Yemens-war-drives-people-brink-famine.html?ico=amp-comments-addcomment,182,193,text/html
https://www.dailymail.co.uk/news/article-6286455/Melania-Trumps-plane-forced-turn-SMOKE-filled-cabin.html,523,991,text/html
https://www.dailymail.co.uk/news/article-5916005/Mansplaining-ad-removed-university-site-raft-online-complaints.html,514,986,text/html
https://www.dailymail.co.uk/news/article-5422139/Trump-never-said-teachers-guns-gun-proposal.html,554,997,text/html
https://www.dailymail.co.uk/news/article-4481692/Nigel-Farage-says-Ukip-disbanded.html,540,1033,text/html
https://www.dailymail.co.uk/news/article-5167087/Failed-Ukip-candidate-fled-Pakistan-jailed.html,545,1034,text/html
https://www.dailymail.co.uk/news/article-5397941/Ukip-verge-bankruptcy.html,517,986,text/html
https://www.dailymail.co.uk/news/article-6677519/amp/Corbyn-makes-pitch-Tory-rebels-help-force-Norway-style-Brexit-deal.html,280,764,text/html
https://www.dailymail.co.uk/news/article-6456941/Settlement-reached-infamous-Norfolk-4-case.html,516,987,text/html
https://www.dailymail.co.uk/news/article-4963894/Knifeman-run-machete-London.html,536,1028,text/html
https://www.dailymail.co.uk/news/article-6462365/George-H-W-Bushs-funeral-held-Washington-DC-attended-four-ex-presidents.html,208,206,text/html
https://www.dailymail.co.uk/news/article-6187307/amp/Pilot-aborted-landing-Storm-Ali-battered-Britain-leaving-two-dead-without-power.html,316,767,text/html
https://www.dailymail.co.uk/news/article-6701577/amp/Trump-installs-50-000-room-sized-golf-simulator-White-House.html,267,765,text/html
https://www.dailymail.co.uk/news/article-4525492/Lib-Dems-attacked-distasteful-attack-poster.html,545,1038,text/html
https://www.dailymail.co.uk/news/article-4436828/Is-Farage-acting-courier-Assange.html,544,1037,text/html
https://www.dailymail.co.uk/news/article-5949271/Hunt-neck-tattooed-thug-man-stabbed-death-middle-street.html,523,987,text/html
https://www.dailymail.co.uk/news/article-5147295/Late-night-Alec-Baldwin-working-tv-show.html,541,1028,text/html
https://www.dailymail.co.uk/news/article-5931883/Weakest-Thai-soccer-players-extracted-caves-Adelaide-doctor-said-ready-move.html,215,210,text/html
https://www.dailymail.co.uk/news/article-6689707/amp/Lauren-Sanchezs-brother-revealed-source-leaked-texts-Jeff-Bezos.html,280,765,text/html
https://www.dailymail.co.uk/news/article-6700519/Trump-got-SEVEN-POINT-bump-approval-rating-State-Union-reopening-government.html,526,986,text/html
https://www.dailymail.co.uk/news/article-5301081/Ukip-chief-Henry-Bolton-REKINDLE-relationship.html,569,1034,text/html
https://www.dailymail.co.uk/news/article-5934763/Nigel-Farage-sparks-fury-posting-photo-holding-protected-shark.html,511,987,text/html
https://www.dailymail.co.uk/news/article-5625033/Cambridge-Analytica-whistleblower-Facebook-users-data-harvested.html,523,983,text/html
https://www.dailymail.co.uk/news/article-5629245/Nazi-tattoo-row-Ukip-councillor-Richard-Leppington-says-offensive-ink-tribute-father.html,517,986,text/html
https://www.dailymail.co.uk/news/article-6389307/Who-White-House-adviser-Mira-Ricardel-does-Melania-Trump-want-fired.html,519,1026,text/html
https://www.dailymail.co.uk/news/article-6185613/Bizarre-moment-leaf-blowers-diligently-carry-work-Storm-Ali-bombards-UK.html,522,987,text/html
https://www.dailymail.co.uk/news/article-6590363/amp/Saudi-teen-adjusts-new-life-Canada-temperatures-16F.html,279,764,text/html
https://www.dailymail.co.uk/news/article-6702057/amp/Tragedy-young-woman-dead-beach-Sunshine-Coast.html?ico=amp_articleRelated,259,763,text/html
https://www.dailymail.co.uk/news/article-6005873/Brisbane-drivers-come-close-death-thug-hurls-rocks-windshield.html,513,983,text/html
https://www.dailymail.co.uk/news/article-6429321/60-minutes-journalist-Tara-Brown-opens-botched-Lebanon-child-recovery-attempt.html,523,992,text/html
https://www.dailymail.co.uk/news/article-6293157/President-Trump-praises-lady-Melanias-cool-reaction-aircraft-cabin-fills-SMOKE.html,536,995,text/html
https://www.dailymail.co.uk/news/article-6673951/Meghan-begged-father-stop-victimizing-wedding.html?amp&ns_mchannel=rss,540,994,text/html
https://www.dailymail.co.uk/news/article-6704867/Optus-customers-horrified-discover-theyre-able-log-strangers-accounts.html?ico=amp-comments-addcomment,510,981,text/html
https://www.dailymail.co.uk/news/article-6458081/Paedophile-doctor-78-sexually-assaulted-young-patients.html,510,981,text/html
https://www.dailymail.co.uk/news/article-6209637/Heartbreaking-pictures-wallaby-desperately-trying-save-mud.html,514,988,text/html
https://www.dailymail.co.uk/news/article-6696713/Police-probe-mystery-deaths-two-men-bodies-inside-270-000-home.html?ico=amp-comments-addcomment,534,997,text/html
https://www.dailymail.co.uk/news/article-6606393/The-Queen-person-tell-Prince-Philip-stop-driving-says-biographer.html?ico=amp-comments-viewall,524,985,text/html
https://www.dailymail.co.uk/news/article-6705481/Richard-Harrington-says-hardline-Brexiteers-led-Jacob-Rees-Mogg-Tory-traitors.html?ico=amp-comments-addcomment,519,989,text/html
https://www.dailymail.co.uk/news/article-6704765/Parkland-one-year-Students-pause-commemorate-17-killed-Marjory-Stoneman-Douglas.html?ico=amp-comments-viewall,263,217,text/html
https://www.dailymail.co.uk/news/article-6463597/George-H-W-Bush-funeral-Final-salute-41st-President.html,334,284,text/html
https://www.dailymail.co.uk/news/article-6074251/Melania-Trump-asks-White-House-kitchen-staff-prepare-healthier-meals-president.html,516,985,text/html
https://www.dailymail.co.uk/news/article-4547588/Harry-met-Barack-Prince-discusses-Manchester-terror-attack.html,553,1036,text/html
https://www.dailymail.co.uk/news/article-6597289/amp/May-SURVIVE-no-confidence-bid-Tory-rebels-DUP-vow-PM.html,314,769,text/html
https://www.dailymail.co.uk/news/article-6110143/May-hails-Nigerian-firms-10bn-listing-London-Stock-Exchange.html,513,987,text/html
https://www.dailymail.co.uk/news/article-6043757/Parents-fury-council-orders-remove-paddling-pools-communal-garden.html,514,982,text/html
https://www.dailymail.co.uk/news/article-5267825/MEP-calls-UKIP-boss-quit-lovers-racist-texts.html,583,1042,text/html
https://www.dailymail.co.uk/news/article-5869829/amp/Father-two-year-old-face-child-separation-crisis-speaks-out.html?ico=amp_articleRelated,288,759,text/html
https://www.dailymail.co.uk/news/article-6704735/Australian-dive-instructor-dies-hacked-machete-attacker-Borneo.html?ico=amp-comments-viewall,516,987,text/html
https://www.dailymail.co.uk/news/article-6706091/Federal-investigation-launched-disappearance-Saudi-Arabian-students-facing-charges.html?ico=amp-comments-viewall,540,999,text/html
https://www.dailymail.co.uk/news/article-5949097/Accused-rapist-Sean-Black-arrives-court-cradling-newborn-baby-arms.html,510,982,text/html
https://www.dailymail.co.uk/news/article-5905081/Farage-rubbishes-claims-investigated-links-Moscow.html,510,982,text/html
https://www.dailymail.co.uk/news/article-6574157/amp/MPs-able-stop-backstop-used-year-No-10-claims.html,273,766,text/html
https://www.dailymail.co.uk/news/article-6463185/George-H-W-Bushs-spokesman-reveals-former-Presidents-fear-attend-funeral.html,583,997,text/html
https://www.dailymail.co.uk/news/article-6116581/How-plan-stop-wasps-building-nests-led-aircraft-making-emergency-landing-Brisbane.html,522,990,text/html
https://www.dailymail.co.uk/news/article-6703827/amp/Trumps-friend-DEFENDS-Saudi-Arabia-killing-Jamal-Khashoggi.html?ico=amp_articleRelated,275,766,text/html
https://www.dailymail.co.uk/news/article-6704381/Woman-steals-1-100-mink-coat-arrested-went-help-faulty-buttons.html?ico=amp-comments-addcomment,519,992,text/html
https://www.dailymail.co.uk/news/article-5362763/Ukip-leader-Henry-Bolton-spotted-Jo-Marney.html,542,1030,text/html
https://www.dailymail.co.uk/news/article-6705481/Richard-Harrington-says-hardline-Brexiteers-led-Jacob-Rees-Mogg-Tory-traitors.html?ico=amp-comments-viewall,519,987,text/html
https://www.dailymail.co.uk/news/article-5961743/Good-Samaritan-carjacked-stopping-help-aftermath-collision.html,507,981,text/html
https://www.dailymail.co.uk/news/article-6047185/British-holidaymaker-describes-terror-raging-river-submerged-campsite-kids-France.html,216,209,text/html
https://www.dailymail.co.uk/news/article-6560391/Britains-mini-freeze-big-freeze-75mph-gales-10C-lows-hit-north-week.html,153,168,text/html
https://www.dailymail.co.uk/news/article-6460153/Nigel-Farage-QUITS-Ukip-protest-Tommy-Robinson.html,534,990,text/html
https://www.dailymail.co.uk/news/article-6699963/amp/Lecturer-dubbed-Taiwan-hottest-teacher.html?ico=amp_articleRelated,270,765,text/html
https://www.dailymail.co.uk/news/article-6702857/amp/DNC-chair-2-stages-16-spots-2-Democratic-debates.html?ico=amp_articleRelated,270,764,text/html
https://www.dailymail.co.uk/news/article-4591382/How-David-Davis-talked-holding-snap-election.html,570,1050,text/html
https://www.dailymail.co.uk/news/article-6704489/Police-Chinese-region-banned-drinking-alcohol-duty.html?ico=amp-comments-viewall,520,994,text/html
https://www.dailymail.co.uk/news/article-5959669/Trump-throws-soccer-ball-Melania-Putin-presser-says-gift-Barron.html,547,1007,text/html
https://www.dailymail.co.uk/news/article-6047633/amp/UK-weather-Storms-heavy-rain-hit-country.html,296,764,text/html
https://www.dailymail.co.uk/news/article-6280881/Melania-Trumps-spokeswoman-blasts-disgusting-T-music-video.html,525,991,text/html
https://www.dailymail.co.uk/news/article-6113983/Brisbane-woman-cushy-government-job-140-000-salary-says-spent-nearly-2000-month-groceries.html,512,985,text/html
https://www.dailymail.co.uk/news/article-6531281/amp/Australias-dangerous-beaches-revealed-summer-drowning-death-toll-hits-31.html?ico=amp_articleRelated,271,763,text/html
https://www.dailymail.co.uk/news/article-5428537/Henry-Bolton-pictured-model-girlfriend.html,531,986,text/html
https://www.dailymail.co.uk/news/article-6034589/Beach-goers-smash-car-window-free-Bulldog-finding-panting-vomiting-95F-heat.html,521,985,text/html
https://www.dailymail.co.uk/news/article-6702181/Men-allegedly-stabbed-drug-lord-Tony-Mokbel-named.html?ico=amp-comments-viewall,515,991,text/html
https://www.dailymail.co.uk/news/article-5696337/Sir-Alex-Fergusons-surgery-brain-haemorrhage-gone-Manchester-United-reveal.html,204,203,text/html
https://www.dailymail.co.uk/news/article-6105035/New-footage-Melania-Trump-gets-internet-wondering-FLOTUS-really-does-body-double.html,547,1009,text/html
https://www.dailymail.co.uk/news/article-6287319/Tory-MP-Craig-Mackinlay-overspent-campaign-66k-defeat-Farage.html,513,981,text/html
https://www.dailymail.co.uk/news/article-6703873/Californias-3-5bn-battle-Trump-Governor-refuses-hand-rail-funds.html?ico=amp-comments-viewall,523,989,text/html
https://www.dailymail.co.uk/news/article-5999011/Brexiteer-Labour-MP-Kate-Hoey-faces-threat-selection-Brexit.html,521,984,text/html
https://www.dailymail.co.uk/news/article-5231413/Suffolk-UKIP-councillor-strangled-wife-30-years.html,536,1027,text/html
https://www.dailymail.co.uk/news/article-6055743/Omarosa-claims-Melanias-fashion-choices-used-punish-Trump.html,532,986,text/html
https://www.dailymail.co.uk/news/article-5531601/Millionaire-Ukip-councillor-jailed-two-years.html,518,985,text/html
https://www.dailymail.co.uk/news/article-6036223/Algarve-resort-threatened-ferocious-forest-fires-hundreds-evacuated.html,531,985,text/html
https://www.dailymail.co.uk/news/article-5696467/amp/Donald-Trump-wrote-letter-complaint-David-Cameron.html,263,766,text/html
https://www.dailymail.co.uk/news/article-6704735/Australian-dive-instructor-dies-hacked-machete-attacker-Borneo.html?ico=amp-comments-addcomment,516,985,text/html
https://www.dailymail.co.uk/news/article-6562255/Britain-lashed-icy-75mph-gales-week.html,159,191,text/html
https://www.dailymail.co.uk/news/article-5877169/amp/Time-issues-correction-cover-story-migrant-girl.html?ico=amp_articleRelated,273,767,text/html
https://www.dailymail.co.uk/news/article-6698671/amp/CNN-anchor-Brooke-Baldwin-breaks-reading-Parkland-moms-letter-slain-daughter-14.html?ico=amp_articleRelated,291,768,text/html
https://www.dailymail.co.uk/news/article-6229719/Melania-boards-military-jet-ahead-Africa-tour.html,536,1004,text/html
https://www.dailymail.co.uk/news/article-6703873/Californias-3-5bn-battle-Trump-Governor-refuses-hand-rail-funds.html?ico=amp-comments-addcomment,523,989,text/html
